1	0.04702058737272508
10	0.6569574161671434
100	9.620369248640452E-5
1000	0.00413876726668788
1001	0.00413876726668788
1002	0.003957823482049345
1003	0.0026700091080382954
1004	0.003065169427644847
1005	0.0026700091080382954
1006	0.0037170958728267867
1007	0.003689283521043714
1008	0.003957823482049345
1009	0.0036018977963076025
101	9.620369248640452E-5
1010	0.0033194917919112787
1011	0.0033194917919112787
1012	0.0034174217496145427
1013	0.00340102742113634
1014	0.0034010274211363394
1015	0.004096492449865688
1016	0.004070360245442097
1017	0.004070360245442097
1018	0.0036002585609146423
1019	0.00364342350000214
102	0.0035741738831485724
1020	0.6920969037155352
1021	0.5959137837089732
1022	0.0026791180240008055
1023	1.3216815315565642E-4
1024	3.411848982716425E-4
1025	0.03643349587573275
1026	0.03643349587573275
1027	0.009044434061373247
1028	0.0024039940357182075
1029	0.00312256986063915
103	9.620369248640452E-5
1030	0.004014732677964622
1031	3.5602084846487754E-4
1032	4.305016968951031E-5
1033	0.004014732677964622
1034	0.21598337271457885
1035	0.0025094588782871596
1036	0.002517850878030481
1037	0.0025094588782871596
1038	0.004089719955022614
1039	1.0757915071274804
104	9.620369248640452E-5
1040	1.0757915071274804
1041	1.0757915071274804
1042	1.0757915071274806
1043	1.0757915071274804
1044	1.0757915071274806
1045	1.0757915071274806
1046	1.0757915071274804
1047	1.0757915071274806
1048	1.0757915071274804
1049	1.0757915071274804
105	9.620369248640452E-5
1050	1.0757915071274806
1051	1.0757915071274804
1052	1.0757915071274806
1053	1.0757915071274804
1054	1.0757915071274804
1055	1.0757915071274804
1056	1.0757915071274804
1057	1.0757915071274804
1058	1.0757915071274806
1059	1.0757915071274804
106	0.9923836855928964
1060	1.0757915071274806
1061	1.0757915071274806
1062	1.0757915071274804
1063	1.0757915071274804
1064	1.0757915071274804
1065	1.0757915071274806
1066	4.6396814164779886E-5
1067	4.6396814164779886E-5
1068	4.6396814164779886E-5
1069	4.6396814164779886E-5
107	0.32874546674792793
1070	4.6396814164779886E-5
1071	4.6396814164779886E-5
1072	4.6396814164779886E-5
1073	4.6396814164779886E-5
1074	4.6396814164779886E-5
1075	4.6396814164779886E-5
1076	4.6396814164779886E-5
1077	4.6396814164779886E-5
1078	4.6396814164779886E-5
1079	4.6396814164779886E-5
108	0.1850330894958149
1080	4.6396814164779886E-5
1081	4.6396814164779886E-5
1082	4.6396814164779886E-5
1083	4.6396814164779886E-5
1084	4.6396814164779886E-5
1085	4.6396814164779886E-5
1086	4.6396814164779886E-5
1087	4.6396814164779886E-5
1088	4.6396814164779886E-5
1089	4.6396814164779886E-5
109	0.1685360629136979
1090	4.6396814164779886E-5
1091	4.6396814164779886E-5
1092	4.6396814164779886E-5
1093	4.6396814164779886E-5
1094	4.6396814164779886E-5
1095	4.6396814164779886E-5
1096	4.6396814164779886E-5
1097	1.8633348448968414E-4
1098	2.1103508698485957E-4
1099	2.1103508698485957E-4
11	0.002126934622719029
110	0.1685360629136979
1100	0.009915403055124844
1101	0.01169334895141087
1102	0.012725719024747366
1103	0.012725719024747366
1104	0.012725719024747366
1105	0.012725719024747366
1106	0.012725719024747366
1107	0.012725719024747366
1108	0.012725719024747366
1109	0.012725719024747366
111	0.6507079094376083
1110	0.012725719024747366
1111	0.012725719024747366
1112	0.012725719024747366
1113	0.012725719024747366
1114	0.012725719024747366
1115	0.012725719024747366
1116	0.012725719024747366
1117	0.012725719024747366
1118	0.012725719024747366
1119	0.012725719024747366
112	0.6763648483190334
1120	0.012725719024747366
1121	0.012725719024747366
1122	0.012725719024747366
1123	0.012725719024747366
1124	0.012725719024747366
1125	0.012725719024747366
1126	0.012725719024747366
1127	0.012725719024747366
1128	0.012725719024747366
1129	0.012725719024747366
113	0.2869730149450602
1130	0.012725719024747366
1131	0.012725719024747366
1132	0.012725719024747366
1133	0.012725719024747366
1134	0.012725719024747366
1135	0.012725719024747366
1136	0.012725719024747366
1137	0.012725719024747366
1138	0.012725719024747366
1139	0.012725719024747366
114	0.17039996923492765
1140	0.012725719024747366
1141	0.012725719024747366
1142	0.012725719024747366
1143	0.012725719024747366
1144	0.012725719024747366
1145	0.012725719024747366
1146	0.012725719024747366
1147	0.012725719024747366
1148	0.012725719024747366
1149	0.012725719024747366
115	0.31118141180655007
1150	0.012725719024747366
1151	0.012725719024747366
1152	0.012725719024747366
1153	0.012725719024747366
1154	0.012725719024747366
1155	0.012725719024747366
1156	0.012725719024747366
1157	0.012725719024747366
1158	0.012725719024747366
1159	3.9383901734133945E-6
116	0.5371845181105723
1160	4.6027277509932665E-6
1161	1.5637017358164062E-4
1162	4.4182839148156E-6
1163	4.4035785953542716E-6
1164	4.6027277509932665E-6
1165	5.41582998121004E-6
1166	4.6027277509932665E-6
1167	4.6027277509932665E-6
1168	3.9383901734133945E-6
1169	3.9383901734133945E-6
117	0.21917044097882904
1170	5.074291247157139E-6
1171	5.074291247157139E-6
1172	5.074291247157139E-6
1173	5.074291247157139E-6
1174	5.074291247157139E-6
1175	5.074291247157139E-6
1176	5.074291247157139E-6
1177	2.947682940699656E-4
1178	0.0015474685973941046
1179	5.356180806026261E-6
118	0.5627393742905328
